Date,State,Confirmed,Recovered,Deaths
2020-03-29,Diamond Princess,49,0,0
2020-03-29,Grand Princess,103,0,3
2020-03-29,Guam,56,0,1
2020-03-29,Northern Mariana Islands,0,0,0
2020-03-29,Puerto Rico,127,0,3
2020-03-29,Recovered,0,2665,0
2020-03-29,Virgin Islands,23,0,0
2020-03-30,South Carolina,925,0,18
2020-03-30,Louisiana,4025,0,185
2020-03-30,Virginia,1020,0,15
2020-03-30,Idaho,340,0,6
2020-03-30,Iowa,424,0,6
2020-03-30,Kentucky,479,0,11
2020-03-30,Missouri,1051,0,13
2020-03-30,Oklahoma,481,0,16
2020-03-30,Colorado,2311,0,47
2020-03-30,Illinois,5056,0,73
2020-03-30,Indiana,1786,0,35
2020-03-30,Mississippi,847,0,16
2020-03-30,Nebraska,145,0,2
2020-03-30,North Dakota,109,0,2
2020-03-30,Ohio,1933,0,40
2020-03-30,Pennsylvania,4155,0,50
2020-03-30,Washington,4923,0,205
2020-03-30,Wisconsin,1230,0,20
2020-03-30,Vermont,256,0,12
2020-03-30,Minnesota,576,0,10
2020-03-30,Florida,5473,0,63
2020-03-30,North Carolina,1313,0,7
2020-03-30,California,7138,0,146
2020-03-30,New York,66663,0,1218
2020-03-30,Wyoming,94,0,0
2020-03-30,Michigan,6498,0,184
2020-03-30,Alaska,114,0,3
2020-03-30,Maryland,1413,0,15
2020-03-30,Kansas,372,0,8
2020-03-30,Tennessee,1917,0,14
2020-03-30,Texas,3147,0,45
2020-03-30,Maine,275,0,3
2020-03-30,Arizona,1157,0,20
2020-03-30,Georgia,2808,0,87
2020-03-30,Arkansas,473,0,7
2020-03-30,New Jersey,16636,0,198
2020-03-30,South Dakota,101,0,1
2020-03-30,Alabama,899,0,10
2020-03-30,Oregon,606,0,16
2020-03-30,West Virginia,145,0,1
2020-03-30,Massachusetts,5752,0,56
2020-03-30,Utah,798,0,4
2020-03-30,Montana,171,0,5
2020-03-30,New Hampshire,314,0,3
2020-03-30,New Mexico,237,0,2
2020-03-30,Rhode Island,408,0,4
2020-03-30,Nevada,1012,0,15
2020-03-30,District of Columbia,401,0,9
2020-03-30,Connecticut,2571,0,36
2020-03-30,Hawaii,175,0,0
2020-03-30,Delaware,264,0,6
2020-03-30,American Samoa,0,0,0
2020-03-30,Diamond Princess,49,0,0
2020-03-30,Grand Princess,103,0,3
2020-03-30,Guam,58,0,1
2020-03-30,Northern Mariana Islands,0,0,0
2020-03-30,Puerto Rico,174,0,6
2020-03-30,Recovered,0,5644,0
2020-03-30,Virgin Islands,30,0,0
2020-03-31,South Carolina,1083,0,22
2020-03-31,Louisiana,5237,0,239
2020-03-31,Virginia,1249,0,27
2020-03-31,Idaho,515,0,8
2020-03-31,Iowa,497,0,7
2020-03-31,Missouri,1357,0,15
2020-03-31,Oklahoma,568,0,23
2020-03-31,Colorado,2966,0,69
2020-03-31,Illinois,5994,0,99
2020-03-31,Indiana,2158,0,49
2020-03-31,Mississippi,937,0,20
2020-03-31,Nebraska,172,0,3
2020-03-31,Pennsylvania,4963,0,63
2020-03-31,Washington,5432,0,225
2020-03-31,Vermont,293,0,13
2020-03-31,Florida,6741,0,85
2020-03-31,North Carolina,1535,0,12
2020-03-31,California,8210,0,173
2020-03-31,New York,75833,0,1550
2020-03-31,Wyoming,109,0,0
2020-03-31,Michigan,7615,0,259
2020-03-31,Kentucky,628,0,11
2020-03-31,Ohio,2199,0,55
2020-03-31,Alaska,119,0,3
2020-03-31,Tennessee,2391,0,23
2020-03-31,Texas,3809,0,54
2020-03-31,Maine,303,0,5
2020-03-31,Maryland,1660,0,18
2020-03-31,Minnesota,629,0,12
2020-03-31,Arizona,1289,0,24
2020-03-31,Georgia,3929,0,111
2020-03-31,Arkansas,523,0,8
2020-03-31,Wisconsin,1412,0,25
2020-03-31,Kansas,434,0,9
2020-03-31,New Jersey,18696,0,267
2020-03-31,South Dakota,108,0,1
2020-03-31,Alabama,987,0,23
2020-03-31,North Dakota,122,0,3
2020-03-31,Massachusetts,6620,0,89
2020-03-31,New Hampshire,357,0,3
2020-03-31,Oregon,690,0,18
2020-03-31,West Virginia,162,0,1
2020-03-31,New Mexico,315,0,4
2020-03-31,Utah,888,0,5
2020-03-31,Rhode Island,488,0,8
2020-03-31,Montana,198,0,5
2020-03-31,Nevada,1114,0,26
2020-03-31,District of Columbia,495,0,9
2020-03-31,Connecticut,3128,0,69
2020-03-31,Hawaii,204,0,0
2020-03-31,Delaware,319,0,10
2020-03-31,Diamond Princess,49,0,0
2020-03-31,Grand Princess,103,0,3
2020-03-31,Guam,69,0,2
2020-03-31,Northern Mariana Islands,2,0,0
2020-03-31,Puerto Rico,239,0,8
2020-03-31,Recovered,0,7024,0
2020-03-31,Virgin Islands,30,0,0
2020-04-01,South Carolina,1293,0,26
2020-04-01,Louisiana,6424,0,273
2020-04-01,Virginia,1483,0,34
2020-04-01,Idaho,566,0,9
2020-04-01,Iowa,547,0,9
2020-04-01,Missouri,1613,0,18
2020-04-01,Oklahoma,721,0,30
2020-04-01,Colorado,2982,0,69
2020-04-01,Illinois,6980,0,141
2020-04-01,Indiana,2564,0,65
2020-04-01,Mississippi,1073,0,22
2020-04-01,Nebraska,210,0,4
2020-04-01,Pennsylvania,6009,0,74
2020-04-01,Washington,5608,0,234
2020-04-01,Vermont,321,0,16
2020-04-01,Florida,6956,0,87
2020-04-01,North Carolina,1675,0,14
2020-04-01,California,9399,0,199
2020-04-01,New York,83948,0,1941
2020-04-01,Wyoming,130,0,0
2020-04-01,Michigan,9315,0,335
2020-04-01,Kentucky,632,0,18
2020-04-01,Ohio,2547,0,65
2020-04-01,Alaska,132,0,3
2020-04-01,Tennessee,2933,0,24
2020-04-01,Texas,4355,0,66
2020-04-01,Maine,303,0,5
2020-04-01,Maryland,1986,0,31
2020-04-01,Minnesota,689,0,17
2020-04-01,Arizona,1530,0,29
2020-04-01,Georgia,4638,0,139
2020-04-01,Arkansas,584,0,10
2020-04-01,Wisconsin,1556,0,27
2020-04-01,Kansas,485,0,10
2020-04-01,New Jersey,22255,0,355
2020-04-01,South Dakota,129,0,2
2020-04-01,Alabama,1060,0,27
2020-04-01,West Virginia,191,0,1
2020-04-01,North Dakota,142,0,3
2020-04-01,Massachusetts,7738,0,122
2020-04-01,New Hampshire,367,0,3
2020-04-01,Oregon,736,0,19
2020-04-01,New Mexico,340,0,5
2020-04-01,Utah,888,0,5
2020-04-01,Rhode Island,566,0,10
2020-04-01,Montana,208,0,6
2020-04-01,Nevada,1279,0,31
2020-04-01,District of Columbia,586,0,9
2020-04-01,Connecticut,3557,0,85
2020-04-01,Hawaii,224,0,1
2020-04-01,Delaware,368,0,11
2020-04-01,Diamond Princess,49,0,0
2020-04-01,Grand Princess,103,0,3
2020-04-01,Guam,77,0,3
2020-04-01,Northern Mariana Islands,6,0,1
2020-04-01,Puerto Rico,286,0,11
2020-04-01,Recovered,0,8474,0
2020-04-01,Virgin Islands,30,0,0
2020-04-02,South Carolina,1554,0,31
2020-04-02,Louisiana,9149,0,310
2020-04-02,Virginia,1706,0,41
2020-04-02,Idaho,776,0,9
2020-04-02,Iowa,614,0,11
2020-04-02,Missouri,1857,0,22
2020-04-02,Oklahoma,881,0,34
2020-04-02,Colorado,3342,0,80
2020-04-02,Illinois,7695,0,163
2020-04-02,Indiana,3038,0,78
2020-04-02,Mississippi,1177,0,26
2020-04-02,Nebraska,246,0,5
2020-04-02,Pennsylvania,7268,0,90
2020-04-02,Washington,6389,0,271
2020-04-02,Wisconsin,1748,0,38
2020-04-02,Vermont,338,0,17
2020-04-02,Florida,9008,0,164
2020-04-02,North Carolina,1977,0,21
2020-04-02,California,10773,0,238
2020-04-02,New York,92506,0,2373
2020-04-02,Wyoming,150,0,0
2020-04-02,Michigan,10791,0,417
2020-04-02,Maryland,2331,0,36
2020-04-02,Kentucky,770,0,31
2020-04-02,Ohio,2901,0,81
2020-04-02,Alaska,143,0,3
2020-04-02,Kansas,553,0,12
2020-04-02,Tennessee,3013,0,36
2020-04-02,Texas,5069,0,77
2020-04-02,Maine,376,0,7
2020-04-02,Minnesota,742,0,18
2020-04-02,Arizona,1715,0,32
2020-04-02,Georgia,5348,0,163
2020-04-02,Arkansas,643,0,12
2020-04-02,New Jersey,25590,0,537
2020-04-02,South Dakota,165,0,2
2020-04-02,Alabama,1233,0,32
2020-04-02,West Virginia,216,0,2
2020-04-02,North Dakota,159,0,3
2020-04-02,Massachusetts,8966,0,154
2020-04-02,New Hampshire,316,0,3
2020-04-02,Oregon,826,0,21
2020-04-02,New Mexico,388,0,6
2020-04-02,Utah,1092,0,7
2020-04-02,Rhode Island,645,0,12
2020-04-02,Montana,241,0,6
2020-04-02,Nevada,1463,0,38
2020-04-02,District of Columbia,653,0,12
2020-04-02,Connecticut,3824,0,112
2020-04-02,Hawaii,256,0,1
2020-04-02,Delaware,393,0,12
2020-04-02,Diamond Princess,49,0,0
2020-04-02,Grand Princess,103,0,3
2020-04-02,Guam,82,0,3
2020-04-02,Northern Mariana Islands,6,0,1
2020-04-02,Puerto Rico,316,0,12
2020-04-02,Recovered,0,9001,0
2020-04-02,Virgin Islands,30,0,0
2020-04-03,South Carolina,1700,0,34
2020-04-03,Louisiana,10297,0,370
2020-04-03,Virginia,2012,0,46
2020-04-03,Idaho,891,0,9
2020-04-03,Iowa,699,0,11
2020-04-03,Missouri,1864,0,25
2020-04-03,Oklahoma,990,0,38
2020-04-03,Colorado,3742,0,97
2020-04-03,Illinois,8904,0,210
2020-04-03,Indiana,3437,0,102
2020-04-03,Mississippi,1358,0,29
2020-04-03,Nebraska,279,0,6
2020-04-03,Pennsylvania,8570,0,102
2020-04-03,Washington,6846,0,291
2020-04-03,Wisconsin,2012,0,51
2020-04-03,Vermont,389,0,17
2020-04-03,Florida,10268,0,170
2020-04-03,North Carolina,2251,0,27
2020-04-03,California,12004,0,265
2020-04-03,New York,102987,0,2935
2020-04-03,Wyoming,162,0,0
2020-04-03,Michigan,12744,0,479
2020-04-03,Maryland,2758,0,43
2020-04-03,Kentucky,770,0,34
2020-04-03,Ohio,3312,0,91
2020-04-03,Alaska,157,0,3
2020-04-03,Tennessee,3067,0,41
2020-04-03,Texas,5734,0,100
2020-04-03,Maine,432,0,9
2020-04-03,Minnesota,788,0,22
2020-04-03,Arizona,1937,0,41
2020-04-03,Georgia,5831,0,184
2020-04-03,Arkansas,704,0,12
2020-04-03,Kansas,629,0,18
2020-04-03,New Jersey,29895,0,646
2020-04-03,South Dakota,187,0,2
2020-04-03,Alabama,1495,0,38
2020-04-03,West Virginia,237,0,2
2020-04-03,North Dakota,173,0,3
2020-04-03,Massachusetts,10402,0,192
2020-04-03,New Hampshire,479,0,5
2020-04-03,Oregon,899,0,22
2020-04-03,New Mexico,534,0,10
2020-04-03,Utah,1255,0,7
2020-04-03,Rhode Island,711,0,14
2020-04-03,Montana,243,0,5
2020-04-03,Nevada,1514,0,43
2020-04-03,District of Columbia,757,0,15
2020-04-03,Connecticut,4914,0,131
2020-04-03,Hawaii,319,0,3
2020-04-03,Delaware,450,0,14
2020-04-03,Diamond Princess,49,0,0
2020-04-03,Grand Princess,103,0,3
2020-04-03,Guam,84,0,4
2020-04-03,Northern Mariana Islands,8,0,1
2020-04-03,Puerto Rico,316,0,15
2020-04-03,Recovered,0,9707,0
2020-04-03,Virgin Islands,37,0,0
2020-04-04,South Carolina,1917,0,40
2020-04-04,Louisiana,12496,0,409
2020-04-04,Virginia,2407,0,52
2020-04-04,Idaho,1022,0,10
2020-04-04,Iowa,787,0,14
2020-04-04,Kentucky,917,0,40
2020-04-04,Missouri,2310,0,33
2020-04-04,Oklahoma,1161,0,42
2020-04-04,Colorado,4188,0,111
2020-04-04,Illinois,10357,0,244
2020-04-04,Indiana,3953,0,116
2020-04-04,Mississippi,1455,0,35
2020-04-04,Nebraska,321,0,6
2020-04-04,Ohio,3739,0,102
2020-04-04,Pennsylvania,10444,0,136
2020-04-04,Washington,7247,0,315
2020-04-04,Wisconsin,2030,0,54
2020-04-04,Vermont,461,0,20
2020-04-04,Florida,11537,0,195
2020-04-04,North Carolina,2486,0,34
2020-04-04,California,12837,0,289
2020-04-04,New York,113833,0,3565
2020-04-04,Wyoming,187,0,0
2020-04-04,Michigan,14225,0,540
2020-04-04,Maryland,3125,0,54
2020-04-04,Alaska,171,0,5
2020-04-04,Tennessee,3322,0,50
2020-04-04,Texas,6567,0,116
2020-04-04,Maine,456,0,10
2020-04-04,Minnesota,865,0,24
2020-04-04,Arizona,2187,0,52
2020-04-04,Georgia,6160,0,201
2020-04-04,Arkansas,743,0,14
2020-04-04,Kansas,698,0,21
2020-04-04,New Jersey,34124,0,846
2020-04-04,South Dakota,212,0,2
2020-04-04,Alabama,1614,0,44
2020-04-04,West Virginia,282,0,2
2020-04-04,North Dakota,186,0,3
2020-04-04,Massachusetts,11736,0,216
2020-04-04,Montana,265,0,6
2020-04-04,New Hampshire,540,0,7
2020-04-04,Oregon,899,0,22
2020-04-04,New Mexico,534,0,10
2020-04-04,Utah,1435,0,8
2020-04-04,Rhode Island,806,0,17
2020-04-04,Nevada,1742,0,46
2020-04-04,District of Columbia,902,0,21
2020-04-04,Connecticut,5276,0,165
2020-04-04,Hawaii,351,0,3
2020-04-04,Delaware,593,0,14
2020-04-04,Diamond Princess,49,0,0
2020-04-04,Grand Princess,103,0,3
2020-04-04,Guam,93,0,4
2020-04-04,Northern Mariana Islands,8,0,1
2020-04-04,Puerto Rico,452,0,18
2020-04-04,Recovered,0,14652,0
2020-04-04,Virgin Islands,40,0,0
2020-04-05,South Carolina,2049,0,44
2020-04-05,Louisiana,13010,0,477
2020-04-05,Virginia,2640,0,52
2020-04-05,Idaho,1078,0,10
2020-04-05,Iowa,869,0,18
2020-04-05,Kentucky,955,0,45
2020-04-05,Missouri,2347,0,44
2020-04-05,Oklahoma,1254,0,46
2020-04-05,Colorado,4950,0,140
2020-04-05,Illinois,11259,0,274
2020-04-05,Indiana,4411,0,127
2020-04-05,Mississippi,1638,0,43
2020-04-05,Nebraska,364,0,8
2020-04-05,Ohio,4043,0,119
2020-04-05,Pennsylvania,11589,0,151
2020-04-05,Washington,7825,0,336
2020-04-05,Wisconsin,2320,0,74
2020-04-05,Vermont,512,0,22
2020-04-05,Florida,12350,0,221
2020-04-05,North Carolina,2649,0,38
2020-04-05,California,15034,0,348
2020-04-05,New York,123160,0,4159
2020-04-05,Wyoming,197,0,0
2020-04-05,Michigan,15718,0,617
2020-04-05,Maryland,3617,0,67
2020-04-05,Alaska,185,0,6
2020-04-05,Kansas,751,0,22
2020-04-05,Tennessee,3633,0,53
2020-04-05,Texas,7209,0,136
2020-04-05,Maine,470,0,10
2020-04-05,Minnesota,935,0,29
2020-04-05,Arizona,2486,0,64
2020-04-05,Georgia,6647,0,211
2020-04-05,Arkansas,837,0,16
2020-04-05,New Jersey,37505,0,917
2020-04-05,South Dakota,240,0,2
2020-04-05,Alabama,1765,0,45
2020-04-05,West Virginia,324,0,3
2020-04-05,North Dakota,207,0,3
2020-04-05,Massachusetts,12500,0,231
2020-04-05,Montana,286,0,6
2020-04-05,New Hampshire,621,0,9
2020-04-05,Oregon,1068,0,27
2020-04-05,New Mexico,670,0,12
2020-04-05,Utah,1608,0,8
2020-04-05,Rhode Island,922,0,25
2020-04-05,Nevada,1855,0,46
2020-04-05,District of Columbia,1002,0,22
2020-04-05,Connecticut,5675,0,189
2020-04-05,Hawaii,371,0,4
2020-04-05,Delaware,673,0,14
2020-04-05,Diamond Princess,49,0,0
2020-04-05,Grand Princess,103,0,3
2020-04-05,Guam,112,0,4
2020-04-05,Northern Mariana Islands,8,0,1
2020-04-05,Puerto Rico,475,0,20
2020-04-05,Recovered,0,17448,0
2020-04-05,Virgin Islands,42,0,1
2020-04-06,South Carolina,2232,0,48
2020-04-06,Louisiana,14867,0,512
2020-04-06,Virginia,2878,0,66
2020-04-06,Idaho,1101,0,10
2020-04-06,Iowa,946,0,25
2020-04-06,Kentucky,955,0,45
2020-04-06,Missouri,2736,0,47
2020-04-06,Oklahoma,1329,0,51
2020-04-06,Colorado,5183,0,150
2020-04-06,Illinois,12262,0,307
2020-04-06,Indiana,4956,0,143
2020-04-06,Mississippi,1738,0,51
2020-04-06,Nebraska,417,0,9
2020-04-06,Ohio,4453,0,142
2020-04-06,Pennsylvania,13127,0,179
2020-04-06,Washington,8311,0,381
2020-04-06,Wisconsin,2449,0,78
2020-04-06,Vermont,543,0,23
2020-04-06,Florida,13324,0,236
2020-04-06,North Carolina,2962,0,45
2020-04-06,California,16019,0,380
2020-04-06,New York,131815,0,4698
2020-04-06,Wyoming,210,0,0
2020-04-06,Michigan,17221,0,727
2020-04-06,Maryland,4045,0,91
2020-04-06,Alaska,190,0,6
2020-04-06,Kansas,849,0,25
2020-04-06,Tennessee,3802,0,65
2020-04-06,Texas,8043,0,150
2020-04-06,Maine,499,0,10
2020-04-06,Minnesota,986,0,30
2020-04-06,Arizona,2732,0,65
2020-04-06,Georgia,7314,0,229
2020-04-06,Arkansas,875,0,16
2020-04-06,New Jersey,41090,0,1003
2020-04-06,South Dakota,288,0,4
2020-04-06,Alabama,1952,0,49
2020-04-06,West Virginia,345,0,4
2020-04-06,North Dakota,225,0,3
2020-04-06,Massachusetts,13837,0,260
2020-04-06,Montana,299,0,6
2020-04-06,New Hampshire,715,0,9
2020-04-06,Oregon,1068,0,27
2020-04-06,New Mexico,757,0,12
2020-04-06,Utah,1685,0,13
2020-04-06,Rhode Island,1082,0,27
2020-04-06,Nevada,1953,0,46
2020-04-06,District of Columbia,1097,0,24
2020-04-06,Connecticut,6906,0,206
2020-04-06,Hawaii,387,0,5
2020-04-06,Delaware,783,0,15
2020-04-06,Diamond Princess,49,0,0
2020-04-06,Grand Princess,103,0,3
2020-04-06,Guam,113,0,4
2020-04-06,Northern Mariana Islands,8,0,1
2020-04-06,Puerto Rico,513,0,21
2020-04-06,Recovered,0,19581,0
2020-04-06,Virgin Islands,43,0,1
2020-04-07,South Carolina,2417,0,51
2020-04-07,Louisiana,16284,0,582
2020-04-07,Virginia,3335,0,66
2020-04-07,Idaho,1170,0,13
2020-04-07,Iowa,1046,0,25
2020-04-07,Kentucky,1149,0,65
2020-04-07,Missouri,3130,0,65
2020-04-07,Oklahoma,1474,0,67
2020-04-07,Colorado,5429,0,179
2020-04-07,Illinois,12271,0,308
2020-04-07,Indiana,5510,0,173
2020-04-07,Mississippi,1915,0,60
2020-04-07,Nebraska,447,0,10
2020-04-07,Ohio,4782,0,167
2020-04-07,Pennsylvania,14853,0,247
2020-04-07,Washington,8692,0,400
2020-04-07,Wisconsin,2578,0,92
2020-04-07,Vermont,575,0,23
2020-04-07,Florida,14545,0,283
2020-04-07,North Carolina,3299,0,53
2020-04-07,California,17351,0,432
2020-04-07,New York,139875,0,5489
2020-04-07,Wyoming,216,0,0
2020-04-07,Michigan,18970,0,845
2020-04-07,Maryland,4371,0,103
2020-04-07,Alaska,213,0,6
2020-04-07,Kansas,912,0,29
2020-04-07,Tennessee,4139,0,72
2020-04-07,Texas,8925,0,160
2020-04-07,Maine,519,0,12
2020-04-07,Minnesota,1069,0,34
2020-04-07,Arizona,2870,0,73
2020-04-07,Georgia,8822,0,329
2020-04-07,Arkansas,946,0,18
2020-04-07,New Jersey,44416,0,1232
2020-04-07,South Dakota,320,0,6
2020-04-07,Alabama,2169,0,64
2020-04-07,West Virginia,412,0,4
2020-04-07,North Dakota,237,0,4
2020-04-07,Massachusetts,15202,0,356
2020-04-07,Montana,319,0,6
2020-04-07,New Hampshire,715,0,9
2020-04-07,Oregon,1132,0,29
2020-04-07,New Mexico,876,0,13
2020-04-07,Utah,1746,0,13
2020-04-07,Rhode Island,1229,0,30
2020-04-07,Nevada,2124,0,72
2020-04-07,District of Columbia,1211,0,22
2020-04-07,Connecticut,7781,0,277
2020-04-07,Hawaii,410,0,5
2020-04-07,Delaware,928,0,16
2020-04-07,Diamond Princess,49,0,0
2020-04-07,Grand Princess,103,0,3
2020-04-07,Guam,121,0,4
2020-04-07,Northern Mariana Islands,8,0,2
2020-04-07,Puerto Rico,573,0,23
2020-04-07,Recovered,0,21763,0
2020-04-07,Virgin Islands,43,0,1
2020-04-08,South Carolina,2417,0,51
2020-04-08,Louisiana,17030,0,652
2020-04-08,Virginia,3645,0,66
2020-04-08,Idaho,1210,0,15
2020-04-08,Iowa,1145,0,27
2020-04-08,Kentucky,1149,0,65
2020-04-08,Missouri,3209,0,86
2020-04-08,Oklahoma,1526,0,79
2020-04-08,Colorado,5655,0,193
2020-04-08,Illinois,15078,0,462
2020-04-08,Indiana,5943,0,203
2020-04-08,Mississippi,2003,0,67
2020-04-08,Nebraska,519,0,12
2020-04-08,Ohio,5148,0,193
2020-04-08,Pennsylvania,16631,0,318
2020-04-08,Washington,9276,0,426
2020-04-08,Wisconsin,2710,0,100
2020-04-08,Vermont,605,0,23
2020-04-08,Florida,15456,0,309
2020-04-08,North Carolina,3499,0,66
2020-04-08,California,18897,0,495
2020-04-08,New York,151061,0,6268
2020-04-08,Wyoming,221,0,0
2020-04-08,Michigan,20346,0,959
2020-04-08,Maryland,5529,0,124
2020-04-08,Alaska,226,0,7
2020-04-08,Kansas,1046,0,34
2020-04-08,Tennessee,4363,0,80
2020-04-08,Texas,9777,0,189
2020-04-08,Maine,537,0,14
2020-04-08,Minnesota,1154,0,39
2020-04-08,Arizona,3036,0,80
2020-04-08,Georgia,9901,0,362
2020-04-08,Arkansas,1000,0,18
2020-04-08,New Jersey,47437,0,1504
2020-04-08,South Dakota,393,0,6
2020-04-08,Alabama,2328,0,66
2020-04-08,West Virginia,483,0,4
2020-04-08,North Dakota,251,0,4
2020-04-08,Massachusetts,16790,0,433
2020-04-08,Montana,332,0,6
2020-04-08,New Hampshire,747,0,13
2020-04-08,Oregon,1181,0,33
2020-04-08,New Mexico,902,0,13
2020-04-08,Utah,1855,0,13
2020-04-08,Rhode Island,1450,0,35
2020-04-08,Nevada,2259,0,72
2020-04-08,District of Columbia,1440,0,27
2020-04-08,Connecticut,7781,0,326
2020-04-08,Hawaii,410,0,5
2020-04-08,Delaware,1116,0,19
2020-04-08,Diamond Princess,49,0,0
2020-04-08,Grand Princess,103,0,3
2020-04-08,Guam,121,0,4
2020-04-08,Northern Mariana Islands,11,0,2
2020-04-08,Puerto Rico,620,0,24
2020-04-08,Recovered,0,23559,0
2020-04-08,Virgin Islands,45,0,1
2020-04-09,South Carolina,2793,0,67
2020-04-09,Louisiana,18283,0,702
2020-04-09,Virginia,4042,0,109
2020-04-09,Idaho,1232,0,18
2020-04-09,Iowa,1270,0,29
2020-04-09,Kentucky,1341,0,73
2020-04-09,Missouri,3432,0,93
2020-04-09,Oklahoma,1686,0,80
2020-04-09,Colorado,5655,0,193
2020-04-09,Illinois,15079,0,462
2020-04-09,Indiana,6351,0,245
2020-04-09,Mississippi,2260,0,76
2020-04-09,Nebraska,568,0,14
2020-04-09,Ohio,5512,0,213
2020-04-09,Pennsylvania,18300,0,345
2020-04-09,Washington,9639,0,456
2020-04-09,Wisconsin,2886,0,111
2020-04-09,Vermont,628,0,23
2020-04-09,Florida,16364,0,354
2020-04-09,North Carolina,3736,0,76
2020-04-09,California,19710,0,544
2020-04-09,New York,161779,0,7067
2020-04-09,Wyoming,230,0,0
2020-04-09,Michigan,21504,0,1076
2020-04-09,Maryland,6185,0,138
2020-04-09,Alaska,235,0,7
2020-04-09,Kansas,1116,0,42
2020-04-09,Tennessee,4634,0,94
2020-04-09,Texas,11208,0,210
2020-04-09,Maine,560,0,16
2020-04-09,Minnesota,1240,0,50
2020-04-09,Arizona,3018,0,89
2020-04-09,Georgia,10566,0,379
2020-04-09,Arkansas,1119,0,21
2020-04-09,New Jersey,51027,0,1709
2020-04-09,South Dakota,447,0,6
2020-04-09,Alabama,2703,0,70
2020-04-09,West Virginia,514,0,5
2020-04-09,North Dakota,269,0,5
2020-04-09,Massachusetts,18941,0,503
2020-04-09,Montana,354,0,6
2020-04-09,New Hampshire,819,0,21
2020-04-09,Oregon,1321,0,44
2020-04-09,New Mexico,865,0,16
2020-04-09,Utah,1856,0,13
2020-04-09,Rhode Island,1727,0,43
2020-04-09,Nevada,2456,0,81
2020-04-09,District of Columbia,1523,0,32
2020-04-09,Connecticut,9784,0,380
2020-04-09,Hawaii,442,0,6
2020-04-09,Delaware,1209,0,23
2020-04-09,Diamond Princess,49,0,0
2020-04-09,Grand Princess,103,0,3
2020-04-09,Guam,128,0,4
2020-04-09,Northern Mariana Islands,11,0,2
2020-04-09,Puerto Rico,683,0,33
2020-04-09,Recovered,0,25410,0
2020-04-09,Virgin Islands,45,0,1
2020-04-10,South Carolina,3067,0,72
2020-04-10,Louisiana,19253,0,755
2020-04-10,Virginia,4509,0,121
2020-04-10,Idaho,1354,0,24
2020-04-10,Iowa,1388,0,31
2020-04-10,Kentucky,1693,0,90
2020-04-10,Missouri,3897,0,99
2020-04-10,Oklahoma,1794,0,88
2020-04-10,Colorado,6202,0,226
2020-04-10,Illinois,17887,0,597
2020-04-10,Indiana,6907,0,300
2020-04-10,Mississippi,2469,0,82
2020-04-10,Nebraska,635,0,15
2020-04-10,Ohio,5878,0,231
2020-04-10,Pennsylvania,20051,0,418
2020-04-10,Washington,10119,0,483
2020-04-10,Wisconsin,3068,0,128
2020-04-10,Vermont,679,0,24
2020-04-10,Florida,17531,0,390
2020-04-10,North Carolina,3965,0,83
2020-04-10,California,21081,0,583
2020-04-10,New York,172348,0,7867
2020-04-10,Wyoming,239,0,0
2020-04-10,Michigan,22434,0,1276
2020-04-10,Maryland,6968,0,171
2020-04-10,Alaska,246,0,7
2020-04-10,Kansas,1117,0,42
2020-04-10,Tennessee,4891,0,98
2020-04-10,Texas,12105,0,238
2020-04-10,Maine,586,0,17
2020-04-10,Minnesota,1336,0,57
2020-04-10,Arizona,3112,0,97
2020-04-10,Georgia,11485,0,416
2020-04-10,Arkansas,1171,0,21
2020-04-10,New Jersey,54588,0,1932
2020-04-10,South Dakota,536,0,6
2020-04-10,Alabama,2947,0,80
2020-04-10,West Virginia,574,0,5
2020-04-10,North Dakota,278,0,6
2020-04-10,Massachusetts,20974,0,599
2020-04-10,Montana,365,0,6
2020-04-10,New Hampshire,819,0,21
2020-04-10,Oregon,1322,0,44
2020-04-10,New Mexico,1081,0,17
2020-04-10,Utah,2103,0,17
2020-04-10,Rhode Island,1727,0,43
2020-04-10,Nevada,2722,0,90
2020-04-10,District of Columbia,1660,0,38
2020-04-10,Connecticut,10538,0,448
2020-04-10,Hawaii,442,0,6
2020-04-10,Delaware,1326,0,32
2020-04-10,Diamond Princess,49,0,0
2020-04-10,Grand Princess,103,0,3
2020-04-10,Guam,130,0,4
2020-04-10,Northern Mariana Islands,11,0,2
2020-04-10,Puerto Rico,725,0,39
2020-04-10,Recovered,0,28790,0
2020-04-10,Virgin Islands,50,0,1
2020-04-11,South Carolina,3211,0,80
2020-04-11,Louisiana,20014,0,806
2020-04-11,Virginia,5077,0,130
2020-04-11,Idaho,1396,0,25
2020-04-11,Iowa,1510,0,34
2020-04-11,Kentucky,1693,0,90
2020-04-11,Missouri,4108,0,116
2020-04-11,Oklahoma,1868,0,94
2020-04-11,Colorado,6513,0,250
2020-04-11,Illinois,19180,0,677
2020-04-11,Indiana,7435,0,330
2020-04-11,Mississippi,2642,0,93
2020-04-11,Nebraska,699,0,17
2020-04-11,Ohio,6250,0,247
2020-04-11,Pennsylvania,21719,0,503
2020-04-11,Washington,10434,0,495
2020-04-11,Wisconsin,3213,0,137
2020-04-11,Vermont,711,0,25
2020-04-11,Florida,18494,0,438
2020-04-11,North Carolina,4354,0,89
2020-04-11,California,21706,0,604
2020-04-11,New York,181026,0,8627
